#group,false,false,false,false,false,false,false,false,false,false,false,false,false,false
#datatype,long,long,string,long,double,long,double,double,long,long,double,dateTime:RFC3339,long,long
#default,,,,,,,,,,,,,,
,blue,clouds,device,green,humidity,luminosity,pressure,rainfall,red,rssi,temperature,time,visibility,weather
,2,75,ESP32,2,41.93,0,1029.7,0,1,-44,23.87,2024-12-09T15:22:15.089002984Z,10000,0
,2,75,ESP32,2,42.2,0,1029.71,0,1,-44,23.9,2024-12-09T15:24:51.74048436Z,10000,0
,1,75,ESP32,2,42.28,0,1029.81,0,1,-44,23.94,2024-12-09T15:27:28.383772812Z,10000,0
,1,75,ESP32,2,42.34,0,1029.81,0,1,-45,23.98,2024-12-09T15:30:05.036258891Z,10000,0
,1,75,ESP32,1,42.44,0,1029.82,0,0,-44,24.02,2024-12-09T15:32:41.698159167Z,10000,0
,1,75,ESP32,1,42.53,0,1029.88,0,0,-42,24.06,2024-12-09T15:35:18.442597367Z,10000,0
,1,75,ESP32,1,42.65,0,1029.79,0,0,-41,24.1,2024-12-09T15:37:55.114269634Z,10000,0
,1,75,ESP32,1,42.67,0,1029.82,0,0,-43,24.13,2024-12-09T15:40:31.816709376Z,10000,0
,1,75,ESP32,1,42.79,0,1029.95,0,0,-42,24.16,2024-12-09T15:43:08.474722554Z,10000,0
,1,75,ESP32,1,42.87,0,1030,0,0,-42,24.2,2024-12-09T15:45:45.143586396Z,10000,0
,1,75,ESP32,1,42.97,0,1030.02,0,0,-42,24.24,2024-12-09T15:48:21.820149254Z,10000,0
,0,75,ESP32,1,43.09,0,1029.96,0,0,-41,24.27,2024-12-09T15:50:58.482193081Z,10000,0
,0,75,ESP32,1,43.14,0,1030.02,0,0,-42,24.3,2024-12-09T15:53:35.152576179Z,10000,0
,0,75,ESP32,0,43.18,0,1029.98,0,0,-42,24.33,2024-12-09T15:56:11.814893319Z,10000,0
,0,75,ESP32,0,43.22,0,1030.03,0,0,-42,24.36,2024-12-09T15:58:48.551025033Z,10000,0
,0,75,ESP32,0,43.32,0,1030.07,0,0,-42,24.39,2024-12-09T16:01:25.344849672Z,10000,0
,0,75,ESP32,0,43.39,0,1029.98,0,0,-41,24.42,2024-12-09T16:04:01.989186703Z,10000,0
,0,75,ESP32,0,43.42,0,1030.04,0,0,-42,24.45,2024-12-09T16:06:38.692962428Z,10000,0
,0,75,ESP32,0,43.54,0,1030.02,0,0,-42,24.47,2024-12-09T16:09:15.410757214Z,10000,0
,0,75,ESP32,0,43.59,0,1030.01,0,0,-42,24.49,2024-12-09T16:11:52.126118204Z,10000,0
,0,75,ESP32,0,43.7,0,1030.06,0,0,-43,24.52,2024-12-09T16:14:28.857018069Z,10000,0
,0,75,ESP32,0,43.69,0,1030.03,0,0,-43,24.54,2024-12-09T16:17:05.52815233Z,10000,0
,0,75,ESP32,0,43.76,0,1030.04,0,0,-43,24.57,2024-12-09T16:19:42.22861317Z,10000,0
,0,75,ESP32,0,43.83,0,1030.12,0,0,-42,24.6,2024-12-09T16:22:18.903986557Z,10000,0
,0,75,ESP32,0,43.87,0,1030.02,0,0,-42,24.63,2024-12-09T16:24:55.58916423Z,10000,0
,0,75,ESP32,0,43.85,0,1030,0,0,-43,24.64,2024-12-09T16:27:32.295109222Z,10000,0
,0,75,ESP32,0,43.81,0,1029.97,0,0,-43,24.64,2024-12-09T16:30:08.991122416Z,10000,0
,0,75,ESP32,0,43.75,0,1030.03,0,0,-42,24.65,2024-12-09T16:32:45.655300159Z,10000,0
,0,75,ESP32,0,43.71,0,1030.04,0,0,-42,24.65,2024-12-09T16:35:22.294254213Z,10000,0
,0,75,ESP32,0,43.69,0,1030.11,0,0,-42,24.65,2024-12-09T16:37:58.970181648Z,10000,0
,0,75,ESP32,0,43.61,0,1030.08,0,0,-43,24.67,2024-12-09T16:40:35.666469723Z,10000,0
,0,75,ESP32,0,43.6,0,1030.12,0,0,-43,24.68,2024-12-09T16:43:12.368310647Z,10000,0
,0,75,ESP32,0,43.59,0,1030.11,0,0,-44,24.69,2024-12-09T16:45:49.039652597Z,10000,0
,0,75,ESP32,0,43.55,0,1030.16,0,0,-44,24.7,2024-12-09T16:48:25.712560675Z,10000,0
,0,75,ESP32,0,43.56,0,1030.07,0,0,-44,24.71,2024-12-09T16:51:02.40168793Z,10000,0
,0,75,ESP32,0,43.54,0,1030.05,0,0,-45,24.71,2024-12-09T16:53:39.057186989Z,10000,0
,0,75,ESP32,0,43.56,0,1030.31,0,0,-44,24.72,2024-12-09T16:56:15.694518509Z,10000,0
,0,75,ESP32,0,43.51,0,1030.17,0,0,-44,24.73,2024-12-09T16:58:52.347225731Z,10000,0
,0,75,ESP32,0,43.49,0,1030.17,0,0,-44,24.75,2024-12-09T17:01:29.003522544Z,10000,0
,0,75,ESP32,0,43.47,0,1030.19,0,0,-43,24.79,2024-12-09T17:04:05.67982144Z,10000,0
,0,75,ESP32,0,43.47,0,1030.18,0,0,-46,24.8,2024-12-09T17:06:42.366516415Z,10000,0
,0,75,ESP32,0,43.6,0,1030.23,0,0,-45,24.82,2024-12-09T17:09:19.055495858Z,10000,0
,0,75,ESP32,0,43.7,0,1030.22,0,0,-45,24.84,2024-12-09T17:11:55.705080071Z,10000,0
,0,75,ESP32,0,43.76,0,1030.16,0,0,-45,24.87,2024-12-09T17:14:32.373987837Z,10000,0
,0,75,ESP32,0,43.82,0,1030.25,0,0,-46,24.9,2024-12-09T17:17:09.032523937Z,10000,0
,0,75,ESP32,0,43.85,0,1030.17,0,0,-45,24.92,2024-12-09T17:19:45.686122923Z,10000,0
,0,75,ESP32,0,43.82,0,1030.14,0,0,-45,24.96,2024-12-09T17:22:22.340611071Z,10000,0
,0,75,ESP32,0,43.91,0,1030.27,0,0,-45,24.97,2024-12-09T17:24:58.980831628Z,10000,0
,0,75,ESP32,0,43.95,0,1030.19,0,0,-46,25,2024-12-09T17:27:35.634750266Z,10000,0
,0,75,ESP32,0,44.03,0,1030.24,0,0,-46,25.01,2024-12-09T17:30:12.310742728Z,10000,0
,0,75,ESP32,0,44.05,0,1030.32,0,0,-45,25.04,2024-12-09T17:32:48.998405261Z,10000,0
,0,75,ESP32,0,44.15,0,1030.33,0,0,-45,25.07,2024-12-09T17:35:25.660216766Z,10000,0
,0,75,ESP32,0,44.26,0,1030.27,0,0,-45,25.08,2024-12-09T17:38:02.320150823Z,10000,0
,0,75,ESP32,0,44.25,0,1030.23,0,0,-46,25.1,2024-12-09T17:40:38.991110375Z,10000,0
,0,75,ESP32,0,44.3,0,1030.28,0,0,-46,25.11,2024-12-09T17:43:15.65361875Z,10000,0
,0,75,ESP32,0,44.28,0,1030.29,0,0,-45,25.14,2024-12-09T17:45:52.297702359Z,10000,0
,0,75,ESP32,0,44.36,0,1030.41,0,0,-46,25.17,2024-12-09T17:48:28.933859057Z,10000,0
,0,75,ESP32,0,44.37,0,1030.35,0,0,-44,25.19,2024-12-09T17:51:05.595184699Z,10000,0
,0,75,ESP32,0,44.48,0,1030.33,0,0,-46,25.2,2024-12-09T17:53:42.254258454Z,10000,0
,0,75,ESP32,0,44.51,0,1030.32,0,0,-45,25.22,2024-12-09T17:56:18.893765443Z,10000,0
,0,75,ESP32,0,44.53,0,1030.14,0,0,-45,25.24,2024-12-09T17:58:55.539049239Z,10000,0
,0,75,ESP32,0,44.56,0,1030.35,0,0,-45,25.26,2024-12-09T18:01:32.207352887Z,10000,0
,0,75,ESP32,0,44.6,0,1030.36,0,0,-45,25.28,2024-12-09T18:04:08.862570374Z,10000,0
,0,75,ESP32,0,44.57,0,1030.32,0,0,-45,25.31,2024-12-09T18:06:45.5431594Z,10000,0
,0,75,ESP32,0,44.63,0,1030.45,0,0,-46,25.33,2024-12-09T18:09:22.185526568Z,10000,0
,0,75,ESP32,0,44.68,0,1030.41,0,0,-45,25.35,2024-12-09T18:11:58.838841089Z,10000,0
,0,75,ESP32,0,44.72,0,1030.43,0,0,-46,25.36,2024-12-09T18:14:35.493333816Z,10000,0
,0,75,ESP32,0,44.74,0,1030.45,0,0,-45,25.37,2024-12-09T18:17:12.12937973Z,10000,0
,0,75,ESP32,0,44.74,0,1030.44,0,0,-46,25.38,2024-12-09T18:19:48.783737058Z,10000,0
,0,75,ESP32,0,44.77,0,1030.42,0,0,-46,25.4,2024-12-09T18:22:25.440375073Z,10000,0
,0,75,ESP32,0,44.83,0,1030.45,0,0,-45,25.41,2024-12-09T18:25:02.094735665Z,10000,0
,0,75,ESP32,0,44.85,0,1030.46,0,0,-46,25.43,2024-12-09T18:27:38.766046078Z,10000,0
,0,75,ESP32,0,44.85,0,1030.52,0,0,-46,25.44,2024-12-09T18:30:15.410591088Z,10000,0
,0,75,ESP32,0,44.81,0,1030.67,0,0,-45,25.46,2024-12-09T18:32:52.055843688Z,10000,0
,0,75,ESP32,0,44.84,0,1030.54,0,0,-46,25.47,2024-12-09T18:35:28.709451474Z,10000,0
,0,75,ESP32,0,44.83,0,1030.61,0,0,-45,25.48,2024-12-09T18:38:05.382096437Z,10000,0
,0,75,ESP32,0,44.88,0,1030.59,0,0,-46,25.51,2024-12-09T18:40:42.040133603Z,10000,0
,0,75,ESP32,0,44.85,0,1030.57,0,0,-46,25.52,2024-12-09T18:43:18.728570147Z,10000,0
,0,75,ESP32,0,44.96,0,1030.63,0,0,-42,25.54,2024-12-09T18:45:55.385651541Z,10000,0
,0,75,ESP32,0,44.91,0,1030.64,0.14,0,-43,25.55,2024-12-09T18:48:32.035567417Z,10000,0
,0,75,ESP32,0,44.94,0,1030.58,0.14,0,-43,25.57,2024-12-09T18:51:08.732674853Z,10000,0
,0,75,ESP32,0,44.98,0,1030.7,0.33,0,-42,25.58,2024-12-09T18:53:45.403765115Z,10000,0
,0,100,ESP32,0,37.98,0,1011.97,1.24,0,-40,20.69,2024-12-08T06:17:58.983723312Z,8000,0
,0,100,ESP32,0,41.32,0,1012.04,1.78,0,-41,18.98,2024-12-08T06:20:35.65113639Z,8000,0
,0,100,ESP32,0,43,0,1012.12,1.78,0,-40,18.07,2024-12-08T06:23:12.315834267Z,8000,0
,0,100,ESP32,0,44.4,0,1012.02,1.78,0,-38,17.36,2024-12-08T06:25:49.002525802Z,8000,0
,0,100,ESP32,0,43.67,0,1012.03,1.78,0,-38,17.58,2024-12-08T06:28:25.650204922Z,8000,0
,0,100,ESP32,0,43.16,0,1012.26,0.42,0,-39,17.65,2024-12-08T06:31:02.339958253Z,8000,0
,0,100,ESP32,0,43.57,0,1012.28,0.42,0,-39,17.52,2024-12-08T06:33:39.022774851Z,8000,0
,0,100,ESP32,0,43.83,0,1012.34,0.38,0,-38,17.38,2024-12-08T06:36:15.680168387Z,8000,0
,0,100,ESP32,0,44.25,0,1012.38,0.38,0,-38,17.2,2024-12-08T06:38:52.357123452Z,8000,0
,0,100,ESP32,0,44.24,0,1012.55,0.83,0,-38,17.19,2024-12-08T06:41:29.387987398Z,10000,0
,0,100,ESP32,0,45.18,0,1012.46,0.83,0,-38,16.76,2024-12-08T06:44:06.04215207Z,10000,0
,0,100,ESP32,0,44.21,0,1012.53,0.21,0,-38,17.27,2024-12-08T06:46:42.706304176Z,10000,0
,0,100,ESP32,0,43.74,0,1012.69,0.21,0,-38,17.32,2024-12-08T06:49:19.383605413Z,10000,0
,0,100,ESP32,0,45.93,0,1012.69,0.25,0,-38,16.4,2024-12-08T06:51:56.078870909Z,10000,0
,0,100,ESP32,0,45.25,0,1012.74,0.25,0,-38,16.76,2024-12-08T06:54:32.747079842Z,10000,0
,0,100,ESP32,0,44.77,0,1012.77,0.25,0,-39,16.93,2024-12-08T06:57:09.428494302Z,10000,0
,0,100,ESP32,0,44.65,0,1012.86,0.25,0,-36,16.85,2024-12-08T06:59:46.070801245Z,10000,0
,0,100,ESP32,0,44.9,0,1012.84,0,0,-38,16.63,2024-12-08T07:02:22.748230907Z,10000,0
,0,100,ESP32,0,43.74,0,1012.97,0,0,-40,17.16,2024-12-08T07:04:59.411586556Z,10000,0
,0,75,ESP32,0,43.05,0,1012.97,0,0,-40,17.44,2024-12-08T07:07:36.083471625Z,10000,0
,0,75,ESP32,0,43.64,0,1013.1,0,0,-41,17.09,2024-12-08T07:10:12.721739553Z,10000,0
,0,75,ESP32,0,42.66,0,1013.2,0,0,-41,17.56,2024-12-08T07:12:49.365231723Z,10000,0
,0,75,ESP32,0,44.08,0,1013.26,0,0,-41,16.91,2024-12-08T07:15:26.137751924Z,10000,0
,0,75,ESP32,0,44.73,0,1013.25,0.12,0,-40,16.57,2024-12-08T07:18:02.837159214Z,10000,0
,0,75,ESP32,0,45.68,0,1013.3,0.12,0,-41,16.24,2024-12-08T07:20:39.509857901Z,10000,0
,0,75,ESP32,0,45.09,0,1013.47,0.12,0,-41,16.62,2024-12-08T07:23:16.186669943Z,10000,0
,0,75,ESP32,0,45.21,0,1013.58,0.12,0,-41,16.39,2024-12-08T07:25:52.822640101Z,10000,0
,0,75,ESP32,0,44.61,0,1013.71,0,0,-41,16.71,2024-12-08T07:28:29.478390753Z,10000,0
,0,75,ESP32,0,43.93,0,1013.74,0,0,-41,16.8,2024-12-08T07:31:06.120391147Z,10000,0
,0,75,ESP32,0,44.49,0,1013.83,0.39,0,-41,16.56,2024-12-08T07:33:42.779960603Z,10000,0
,0,75,ESP32,0,44.01,0,1013.93,0.39,0,-41,16.81,2024-12-08T07:36:19.419589204Z,10000,0
,0,75,ESP32,0,44.49,0,1013.94,0.79,0,-41,16.51,2024-12-08T07:38:56.101587222Z,10000,0
,0,75,ESP32,0,44.78,0,1014.03,0.79,0,-40,16.53,2024-12-08T07:41:32.736970358Z,10000,0
,0,75,ESP32,0,44.79,0,1014.07,1.4,0,-41,16.46,2024-12-08T07:44:09.409554622Z,10000,0
,0,75,ESP32,0,45.3,0,1014.08,1.4,0,-40,16.12,2024-12-08T07:46:46.080309146Z,10000,0
,0,75,ESP32,0,45.88,0,1014.25,1.81,0,-40,15.99,2024-12-08T07:49:22.766980814Z,10000,0
,0,75,ESP32,0,46.61,0,1014.4,1.81,0,-40,15.74,2024-12-08T07:51:59.408520918Z,10000,0
,0,75,ESP32,0,46.61,0,1014.44,2.45,0,-41,15.77,2024-12-08T07:54:36.065046171Z,10000,0
,0,75,ESP32,0,46.2,0,1014.52,2.45,0,-39,15.96,2024-12-08T07:57:12.727580525Z,10000,0
,0,75,ESP32,0,47.54,0,1014.63,1.33,0,-38,15.45,2024-12-08T07:59:49.479540733Z,10000,0
,1,75,ESP32,1,47.2,0,1014.59,1.33,0,-38,15.68,2024-12-08T08:02:26.136664563Z,10000,0
,1,75,ESP32,1,47.22,0,1014.64,0.76,0,-38,15.82,2024-12-08T08:05:02.860192129Z,8000,0
,1,75,ESP32,1,46.14,0,1014.61,0.76,0,-38,16.3,2024-12-08T08:07:39.543780857Z,8000,0
,1,75,ESP32,1,48.05,0,1014.8,0.75,0,-38,15.35,2024-12-08T08:10:16.214475184Z,8000,0
,1,75,ESP32,1,48.91,0,1014.88,0.75,0,-38,15.2,2024-12-08T08:12:52.877704918Z,8000,0
,1,75,ESP32,1,49.37,0,1014.9,1.78,0,-38,15.04,2024-12-08T08:15:29.553568378Z,8000,0
,1,75,ESP32,1,49.11,0,1014.86,1.78,0,-39,15.11,2024-12-08T08:18:06.225761845Z,8000,0
,2,75,ESP32,2,49.37,0,1014.83,0.65,1,-38,14.9,2024-12-08T08:20:42.902754867Z,8000,0
,3,75,ESP32,3,49.41,0,1014.86,0.65,1,-38,15.01,2024-12-08T08:23:19.609518842Z,8000,0
,2,75,ESP32,2,49.26,0,1014.98,0,1,-40,14.94,2024-12-08T08:25:56.269165609Z,8000,0
,2,75,ESP32,3,49.77,0,1015.08,0,1,-40,14.92,2024-12-08T08:28:32.926492341Z,8000,0
,5,75,ESP32,6,48.25,1,1015.17,0.39,4,-39,15.53,2024-12-08T08:31:09.621327022Z,8000,0
,4,75,ESP32,5,47.73,0,1015.23,0.39,3,-40,15.76,2024-12-08T08:33:46.293344994Z,8000,0
,6,75,ESP32,9,46.91,1,1015.2,0.48,5,-40,16.02,2024-12-08T08:36:23.053484784Z,8000,0
,10,75,ESP32,15,45.98,2,1015.38,0.48,10,-40,16.42,2024-12-08T08:38:59.704226452Z,8000,0
,7,75,ESP32,10,45.81,1,1015.43,1.78,5,-40,16.65,2024-12-08T08:41:36.367774702Z,8000,0
,8,75,ESP32,10,45.24,1,1015.44,1.78,5,-41,16.63,2024-12-08T08:44:13.022770153Z,8000,0
,7,75,ESP32,9,46.04,1,1015.7,1.78,5,-40,16.37,2024-12-08T08:46:49.713432998Z,8000,0
,11,75,ESP32,15,45.17,2,1015.48,1.78,9,-40,16.77,2024-12-08T08:49:26.363421496Z,8000,0
,7,75,ESP32,11,45.64,1,1015.75,0.98,6,-40,16.48,2024-12-08T08:52:03.057139572Z,8000,0
,11,75,ESP32,16,47.59,2,1015.61,0.98,9,-40,15.67,2024-12-08T08:54:39.694528367Z,8000,0
,8,75,ESP32,11,49.02,1,1015.66,0.18,6,-40,15.27,2024-12-08T08:57:16.382532113Z,8000,0
,11,75,ESP32,17,49.34,2,1015.7,0.18,10,-40,15.2,2024-12-08T08:59:53.024948665Z,8000,0
,12,75,ESP32,20,48.88,3,1015.79,0.18,14,-40,15.38,2024-12-08T09:02:29.675584807Z,8000,0
,8,75,ESP32,13,47.55,2,1015.9,0.18,9,-35,15.98,2024-12-08T09:05:06.341420706Z,8000,0
,7,75,ESP32,10,48.08,1,1015.77,0.18,5,-38,15.67,2024-12-08T09:07:43.036121429Z,10000,0
,7,75,ESP32,10,47.57,1,1015.77,0.18,6,-39,16.01,2024-12-08T09:10:19.688408496Z,10000,0
,12,75,ESP32,16,46.86,2,1015.7,0,9,-38,16.16,2024-12-08T09:12:56.364520396Z,10000,0
,15,75,ESP32,23,47.04,3,1015.89,0,14,-38,15.9,2024-12-08T09:15:33.066947357Z,10000,0
,13,75,ESP32,19,46.22,3,1015.83,0,11,-38,16.15,2024-12-08T09:18:09.747290159Z,10000,0
,17,75,ESP32,25,47.4,4,1015.88,0,15,-38,15.56,2024-12-08T09:20:46.408489379Z,10000,0
,19,75,ESP32,27,46.92,4,1015.98,0.14,16,-35,15.74,2024-12-08T09:23:23.102609259Z,10000,0
,24,75,ESP32,36,47.63,5,1015.85,0.14,23,-38,15.54,2024-12-08T09:25:59.734864777Z,10000,0
,34,75,ESP32,55,45.53,9,1015.93,0.16,36,-38,16.4,2024-12-08T09:28:36.405033133Z,10000,0
,23,75,ESP32,35,45.41,5,1016.01,0.16,22,-38,16.36,2024-12-08T09:31:13.053514328Z,10000,0
,22,75,ESP32,33,46.41,5,1016.02,0.22,20,-38,15.95,2024-12-08T09:33:49.722277436Z,10000,0
,22,75,ESP32,32,45.73,5,1016.19,0.22,20,-35,16.6,2024-12-08T09:36:26.387154703Z,10000,0
,22,75,ESP32,34,44.38,5,1016.22,0.48,21,-38,16.81,2024-12-08T09:39:03.077823548Z,10000,0
,28,75,ESP32,43,44.55,6,1016.11,0.48,27,-38,16.82,2024-12-08T09:41:39.771301096Z,10000,0
,29,75,ESP32,43,44.23,6,1016.2,0.48,26,-38,16.67,2024-12-08T09:44:16.451941543Z,10000,0
,28,75,ESP32,41,43.61,6,1016.36,0.48,25,-39,16.92,2024-12-08T09:46:53.100054089Z,10000,0
,34,75,ESP32,50,43.58,7,1016.18,0.19,30,-38,16.76,2024-12-08T09:49:29.774794033Z,10000,0
,47,75,ESP32,71,43.58,11,1016.26,0.19,44,-39,16.94,2024-12-08T09:52:06.423585269Z,10000,0
,33,75,ESP32,52,44.41,8,1016.34,0,33,-38,16.46,2024-12-08T09:54:43.124094715Z,10000,0
,22,75,ESP32,32,43.95,5,1016.48,0,19,-39,16.8,2024-12-08T09:57:19.774616252Z,10000,0
,26,75,ESP32,38,43.78,6,1016.47,0,23,-38,16.76,2024-12-08T09:59:56.519736053Z,10000,0
,24,75,ESP32,36,44.39,5,1016.57,0,23,-35,16.69,2024-12-08T10:02:33.254968426Z,10000,0
,23,75,ESP32,32,46.09,5,1016.68,0,19,-38,15.99,2024-12-08T10:05:09.932516693Z,10000,0
,24,75,ESP32,34,46.42,5,1016.67,0,20,-38,15.93,2024-12-08T10:07:46.607942475Z,10000,0
,20,75,ESP32,30,46.33,4,1016.71,1.33,18,-38,16.01,2024-12-08T10:10:23.300414435Z,10000,0
,20,75,ESP32,29,45.03,4,1016.79,1.33,18,-39,16.47,2024-12-08T10:12:59.946673047Z,10000,0
,27,75,ESP32,42,46.25,6,1016.76,0.87,26,-38,15.88,2024-12-08T10:15:36.636590111Z,10000,0
,26,75,ESP32,40,45.64,6,1016.77,0.87,25,-39,16.18,2024-12-08T10:18:13.307826434Z,10000,0
,29,75,ESP32,45,46.63,7,1016.82,0.56,28,-38,15.59,2024-12-08T10:20:50.007323487Z,10000,0
,26,75,ESP32,41,46.19,6,1016.85,0.56,26,-39,15.93,2024-12-08T10:23:26.656119332Z,10000,0
,22,75,ESP32,35,46.43,5,1016.87,0.56,22,-41,15.9,2024-12-08T10:26:03.36012595Z,10000,0
,18,75,ESP32,28,45.6,4,1016.83,0.56,17,-41,16.06,2024-12-08T10:28:40.026926169Z,10000,0
,20,75,ESP32,30,44.83,4,1016.84,0.73,18,-41,16.3,2024-12-08T10:31:16.716223946Z,10000,0
,19,75,ESP32,28,45.4,4,1016.81,0.73,17,-40,15.97,2024-12-08T10:33:53.475557786Z,10000,0
,22,75,ESP32,34,47.22,5,1016.78,0.96,21,-41,15.5,2024-12-08T10:36:30.133549101Z,10000,0
,30,75,ESP32,44,46.47,6,1016.9,0.96,27,-40,15.69,2024-12-08T10:39:06.766392276Z,10000,0
,24,75,ESP32,37,46.06,5,1016.7,0.96,23,-41,15.96,2024-12-08T10:41:43.445115619Z,10000,0
,25,75,ESP32,38,45.88,6,1016.78,0,24,-41,15.89,2024-12-08T10:44:20.080136404Z,10000,0
,20,75,ESP32,31,46.39,4,1016.85,0,19,-38,15.82,2024-12-08T10:46:56.799295056Z,10000,0
,21,75,ESP32,33,46.17,5,1016.85,0,20,-38,15.94,2024-12-08T10:49:33.448599315Z,10000,0
,21,75,ESP32,32,44.64,5,1016.86,0,20,-38,16.61,2024-12-08T10:52:10.205570324Z,10000,0
,33,75,ESP32,50,45.18,8,1016.86,1.29,32,-35,16.1,2024-12-08T10:54:46.905601827Z,10000,0
,32,75,ESP32,48,45.18,7,1016.93,1.74,29,-39,16.35,2024-12-08T10:57:23.615297895Z,10000,0
,39,75,ESP32,59,45.11,9,1016.88,1.74,37,-39,16.29,2024-12-08T11:00:00.338234735Z,10000,0
,50,75,ESP32,77,45.06,12,1016.84,2.9,49,-38,16.34,2024-12-08T11:02:37.034581845Z,10000,0
,25,75,ESP32,37,44.9,5,1016.9,2.9,22,-39,16.25,2024-12-08T11:05:13.66332481Z,10000,0
,25,75,ESP32,36,46.6,5,1016.94,1.13,21,-38,15.77,2024-12-08T11:07:50.345111461Z,10000,0
,30,75,ESP32,43,45.15,6,1016.86,1.13,26,-39,16.34,2024-12-08T11:10:27.000217234Z,10000,0
,29,75,ESP32,43,45.74,6,1016.97,1.05,25,-39,16.02,2024-12-08T11:13:03.718456323Z,10000,0
,26,75,ESP32,37,46.12,5,1016.97,1.05,22,-38,15.88,2024-12-08T11:15:40.373468308Z,10000,0
,35,75,ESP32,52,45.97,8,1016.84,2.79,31,-36,15.97,2024-12-08T11:18:17.083211109Z,10000,0
,20,75,ESP32,28,46.35,4,1016.89,2.79,17,-38,15.85,2024-12-08T11:20:53.747782973Z,10000,0
,16,75,ESP32,21,45.97,3,1016.98,1.95,11,-39,16.06,2024-12-08T11:23:30.444742699Z,10000,0
,19,75,ESP32,24,45.95,3,1016.88,1.95,13,-39,16.09,2024-12-08T11:26:07.086091046Z,10000,0
,21,75,ESP32,26,46.43,3,1016.92,2.61,14,-38,15.94,2024-12-08T11:28:43.754970841Z,10000,0
,24,75,ESP32,30,46.49,4,1016.89,2.61,15,-38,15.89,2024-12-08T11:31:20.425091624Z,10000,0
,34,75,ESP32,51,46.08,8,1016.82,2.1,32,-38,16.12,2024-12-08T11:33:57.085235405Z,10000,0
,23,75,ESP32,37,47.09,6,1016.88,2.1,23,-38,15.62,2024-12-08T11:36:33.73629238Z,10000,0
,29,75,ESP32,42,47.16,6,1016.91,1.55,25,-38,15.73,2024-12-08T11:39:10.407571358Z,10000,0
,25,75,ESP32,38,46.63,6,1016.89,1.55,23,-35,15.88,2024-12-08T11:41:47.053011715Z,10000,0
,31,75,ESP32,47,47.07,7,1016.91,1.54,30,-39,15.71,2024-12-08T11:44:23.936844809Z,10000,0
,32,75,ESP32,49,47.72,7,1016.92,1.54,30,-38,15.57,2024-12-08T11:47:00.635219856Z,10000,0
,28,75,ESP32,46,47.43,7,1017.04,1.7,30,-35,15.79,2024-12-08T11:49:37.361309141Z,10000,0
,22,75,ESP32,35,47.15,5,1016.96,1.7,22,-38,15.8,2024-12-08T11:52:14.034833965Z,10000,0
,14,75,ESP32,20,47.26,3,1017.03,0.38,11,-39,15.67,2024-12-08T11:54:50.734750539Z,10000,0
,19,75,ESP32,26,47.78,4,1016.94,0.38,15,-40,15.53,2024-12-08T11:57:27.375221466Z,10000,0
,29,100,ESP32,42,47.26,6,1016.83,0.87,25,-39,15.76,2024-12-08T12:00:04.063779872Z,10000,0
,27,100,ESP32,41,47.24,6,1016.99,0.87,25,-39,15.67,2024-12-08T12:02:40.725962438Z,10000,0
,31,100,ESP32,47,46.38,7,1016.8,0.97,30,-40,16,2024-12-08T12:05:17.392825344Z,10000,0
,29,100,ESP32,43,46.83,6,1016.95,0.97,27,-40,15.76,2024-12-08T12:07:54.069233214Z,10000,0
,48,100,ESP32,76,47.01,12,1016.98,0.75,49,-40,15.79,2024-12-08T12:10:30.768047991Z,10000,0
,26,100,ESP32,40,46.13,6,1016.93,0.75,25,-40,16.18,2024-12-08T12:13:07.454623182Z,10000,0
,23,75,ESP32,34,46.18,5,1016.94,0.75,20,-40,16.19,2024-12-08T12:15:44.137220801Z,10000,0
,18,75,ESP32,25,46.44,4,1017.02,0.75,15,-40,16.05,2024-12-08T12:18:20.791178943Z,10000,0
,22,75,ESP32,32,48.67,5,1017.1,1.15,20,-40,15.17,2024-12-08T12:20:57.494741977Z,10000,0
,24,75,ESP32,36,47.18,5,1016.95,1.15,22,-40,15.99,2024-12-08T12:23:34.236244235Z,10000,0
,38,75,ESP32,59,47.5,9,1016.98,1.12,36,-40,15.78,2024-12-08T12:26:10.922382999Z,10000,0
,37,75,ESP32,55,47,8,1016.95,1.12,34,-40,15.92,2024-12-08T12:28:47.615884193Z,10000,0
,35,75,ESP32,52,47.21,8,1016.94,1.12,32,-37,15.99,2024-12-08T12:31:24.258728063Z,10000,0
,44,75,ESP32,65,45.56,10,1016.96,1.12,40,-40,16.59,2024-12-08T12:34:00.908214346Z,10000,0
,35,75,ESP32,51,45.6,7,1016.92,0.53,31,-40,16.5,2024-12-08T12:36:37.619401771Z,10000,0
,28,75,ESP32,40,45.21,6,1016.94,0.53,24,-40,16.66,2024-12-08T12:39:14.278697987Z,10000,0
,24,75,ESP32,33,45.73,5,1016.95,0.53,19,-37,16.53,2024-12-08T12:41:50.937255307Z,10000,0
,28,75,ESP32,40,45.19,6,1016.98,0.53,23,-41,16.53,2024-12-08T12:44:27.587940783Z,10000,0
,22,75,ESP32,29,45.25,4,1017,0.34,16,-40,16.57,2024-12-08T12:47:04.284182181Z,10000,0
,18,75,ESP32,24,44.49,3,1017.02,0.34,13,-40,17.04,2024-12-08T12:49:40.935729046Z,10000,0
,20,75,ESP32,28,44.27,4,1017.09,0.55,17,-40,17.03,2024-12-08T12:52:17.585624263Z,10000,0
